anchor,positive_schema
"Get my GitHub profile to see the current GitHub identity.","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Fetch my authenticated user details to see the current GitHub identity.","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Show my GitHub account data so I can see the current GitHub identity.","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Get my GitHub profile to verify my own profile information.","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Fetch my authenticated user details to verify my own profile information.","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Show my GitHub account data so I can verify my own profile information.","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Can you get my GitHub profile to inspect my GitHub profile details?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Could you fetch my authenticated account details to inspect my GitHub profile details?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Would you show my user metadata to inspect my GitHub profile details?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Can we inspect my GitHub identity to inspect my GitHub profile details?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Can you get my GitHub profile to confirm which account is authenticated?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Could you fetch my authenticated account details to confirm which account is authenticated?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Would you show my user metadata to confirm which account is authenticated?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Can we inspect my GitHub identity to confirm which account is authenticated?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Can you get my GitHub profile to check my user metadata?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Could you fetch my authenticated account details to check my user metadata?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Would you show my user metadata to check my user metadata?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Can we inspect my GitHub identity to check my user metadata?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Can you get my GitHub profile to see the current GitHub identity?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
"Could you fetch my authenticated account details to see the current GitHub identity?","{""name"":""get_me"",""description"":""Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls."",""inputSchema"":{""type"":""object"",""properties"":{}}}"
