query_id,anchor,tool,doc,label
v1-0701,Complete the PR so it will merge the auth cleanup PR.,create_pull_request,"{""description"":""Create a new pull request in a GitHub repository."",""inputSchema"":{""properties"":{""base"":{""description"":""Branch to merge into"",""type"":""string""},""body"":{""description"":""PR description"",""type"":""string""},""draft"":{""description"":""Create as draft PR"",""type"":""boolean""},""head"":{""description"":""Branch containing changes"",""type"":""string""},""maintainer_can_modify"":{""description"":""Allow maintainer edits"",""type"":""boolean""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""title"":{""description"":""PR title"",""type"":""string""}},""required"":[""owner"",""repo"",""title"",""head"",""base""],""type"":""object""},""name"":""create_pull_request""}",0
v1-0701,Complete the PR so it will merge the auth cleanup PR.,fork_repository,"{""description"":""Fork a GitHub repository to your account or specified organization"",""inputSchema"":{""properties"":{""organization"":{""description"":""Organization to fork to"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo""],""type"":""object""},""name"":""fork_repository""}",0
v1-0702,Finish merging the pull request to merge the auth cleanup PR.,merge_pull_request,"{""description"":""Merge a pull request in a GitHub repository."",""inputSchema"":{""properties"":{""commit_message"":{""description"":""Extra detail for merge commit"",""type"":""string""},""commit_title"":{""description"":""Title for merge commit"",""type"":""string""},""merge_method"":{""description"":""Merge method"",""enum"":[""merge"",""squash"",""rebase""],""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber""],""type"":""object""},""name"":""merge_pull_request""}",1
v1-0702,Finish merging the pull request to merge the auth cleanup PR.,create_pull_request,"{""description"":""Create a new pull request in a GitHub repository."",""inputSchema"":{""properties"":{""base"":{""description"":""Branch to merge into"",""type"":""string""},""body"":{""description"":""PR description"",""type"":""string""},""draft"":{""description"":""Create as draft PR"",""type"":""boolean""},""head"":{""description"":""Branch containing changes"",""type"":""string""},""maintainer_can_modify"":{""description"":""Allow maintainer edits"",""type"":""boolean""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""title"":{""description"":""PR title"",""type"":""string""}},""required"":[""owner"",""repo"",""title"",""head"",""base""],""type"":""object""},""name"":""create_pull_request""}",0
v1-0702,Finish merging the pull request to merge the auth cleanup PR.,search_pull_requests,"{""description"":""Search for pull requests in GitHub repositories using issues search syntax already scoped to is:pr"",""inputSchema"":{""properties"":{""order"":{""description"":""Sort order"",""enum"":[""asc"",""desc""],""type"":""string""},""owner"":{""description"":""Optional repository owner. If provided with repo, only pull requests for this repository are listed."",""type"":""string""},""page"":{""description"":""Page number for pagination (min 1)"",""minimum"":1,""type"":""number""},""perPage"":{""description"":""Results per page for pagination (min 1, max 100)"",""maximum"":100,""minimum"":1,""type"":""number""},""query"":{""description"":""Search query using GitHub pull request search syntax"",""type"":""string""},""repo"":{""description"":""Optional repository name. If provided with owner, only pull requests for this repository are listed."",""type"":""string""},""sort"":{""description"":""Sort field by number of matches of categories, defaults to best match"",""enum"":[""comments"",""reactions"",""reactions-+1"",""reactions--1"",""reactions-smile"",""reactions-thinking_face"",""reactions-heart"",""reactions-tada"",""interactions"",""created"",""updated""],""type"":""string""}},""required"":[""query""],""type"":""object""},""name"":""search_pull_requests""}",0
v1-0702,Finish merging the pull request to merge the auth cleanup PR.,get_copilot_job_status,"{""description"":""Get the status of a GitHub Copilot coding agent job. Use this to check if a previously submitted task has completed and to get the pull request URL once it's created. Provide the job ID (from create_pull_request_with_copilot) or pull request number (from assign_copilot_to_issue), or any pull request you want agent sessions for."",""inputSchema"":{""properties"":{""id"":{""description"":""Job ID or pull request number"",""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""id""],""type"":""object""},""name"":""get_copilot_job_status""}",0
v1-0702,Finish merging the pull request to merge the auth cleanup PR.,add_reply_to_pull_request_comment,"{""description"":""Add a reply to an existing pull request comment. This creates a new comment that is linked as a reply to the specified comment."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the reply"",""type"":""string""},""commentId"":{""description"":""The ID of the comment to reply to"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""commentId"",""body""],""type"":""object""},""name"":""add_reply_to_pull_request_comment""}",0
v1-0703,Merge a pull request to complete the release pull request.,merge_pull_request,"{""description"":""Merge a pull request in a GitHub repository."",""inputSchema"":{""properties"":{""commit_message"":{""description"":""Extra detail for merge commit"",""type"":""string""},""commit_title"":{""description"":""Title for merge commit"",""type"":""string""},""merge_method"":{""description"":""Merge method"",""enum"":[""merge"",""squash"",""rebase""],""type"":""string""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber""],""type"":""object""},""name"":""merge_pull_request""}",1
v1-0703,Merge a pull request to complete the release pull request.,create_pull_request,"{""description"":""Create a new pull request in a GitHub repository."",""inputSchema"":{""properties"":{""base"":{""description"":""Branch to merge into"",""type"":""string""},""body"":{""description"":""PR description"",""type"":""string""},""draft"":{""description"":""Create as draft PR"",""type"":""boolean""},""head"":{""description"":""Branch containing changes"",""type"":""string""},""maintainer_can_modify"":{""description"":""Allow maintainer edits"",""type"":""boolean""},""owner"":{""description"":""Repository owner"",""type"":""string""},""repo"":{""description"":""Repository name"",""type"":""string""},""title"":{""description"":""PR title"",""type"":""string""}},""required"":[""owner"",""repo"",""title"",""head"",""base""],""type"":""object""},""name"":""create_pull_request""}",0
v1-0703,Merge a pull request to complete the release pull request.,add_reply_to_pull_request_comment,"{""description"":""Add a reply to an existing pull request comment. This creates a new comment that is linked as a reply to the specified comment."",""inputSchema"":{""properties"":{""body"":{""description"":""The text of the reply"",""type"":""string""},""commentId"":{""description"":""The ID of the comment to reply to"",""type"":""number""},""owner"":{""description"":""Repository owner"",""type"":""string""},""pullNumber"":{""description"":""Pull request number"",""type"":""number""},""repo"":{""description"":""Repository name"",""type"":""string""}},""required"":[""owner"",""repo"",""pullNumber"",""commentId"",""body""],""type"":""object""},""name"":""add_reply_to_pull_request_comment""}",0
